,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,Difference
17,MalcolmX-TheHarlemHateGang,2,2.626666667,3,1.829781889,2,1
15,MalcolmX-TheHarlemHateGang,2,2.446666667,3,1.816792087,3,1
4,MalcolmX-TheHarlemHateGang,2,2.733333333,3,2.164728734,2,1
22,MalcolmX-TheHarlemHateGang,2,2.13,3,1.773910141,2,1
26,MalcolmX-TheHarlemHateGang,2,2.226666667,3,1.800550476,2,1
13,piper94 07-10-94,2,3.99,3,3.76847312,3,1
8,piper94 07-10-94,2,3.603333333,3,3.603214522,3,1
4,piper94 07-10-94,2,4.286666667,3,3.872449053,3,1
7,piper94 07-10-94,2,3.566666667,3,3.233914896,3,1
6,piper94 07-10-94,2,3.726666667,3,3.366619858,3,1
10,piper94 07-10-94,2,3.356666667,3,3.61380072,3,1
4,piper94 07-10-94,2,3.563333333,3,3.331069573,3,1
10,piper94 07-10-94,2,3.046666667,3,2.62325561,3,1
6,piper94 07-10-94,2,3.426666667,3,3.020093158,3,1
3,piper94 07-10-94,2,4.003333333,3,3.739579767,3,1
5,piper94 07-10-94,2,3.38,3,3.561082006,3,1
7,piper94 07-10-94,2,4.283333333,3,3.71272269,3,1
7,piper94 07-10-94,2,3.553333333,3,3.517484388,2,1
8,piper94 07-10-94,2,3.743333333,3,3.652241979,3,1
10,piper94 09-11-94,2,4.69,3,4.077347695,3,1
3,piper94 09-11-94,2,3.95,3,3.369305657,3,1
9,piper94 09-11-94,2,3.996666667,3,3.902535082,3,1
4,piper94 09-11-94,2,3.856666667,3,3.617628744,3,1
5,piper94 09-11-94,2,4.313333333,3,3.863255653,3,1
22,piper95 12-03-95,2,3.99,3,3.421092818,2,1
20,piper95 12-03-95,2,4.02,3,2.604446522,2,1
21,piper95 12-03-95,2,3.88,3,3.692889823,4,1
23,piper95 12-03-95,2,3.253333333,3,2.689061369,2,1
23,piper95 12-03-95,2,3.696666667,3,2.900604963,2,1
15,piper95 12-03-95,2,3.866666667,3,2.89713973,2,1
19,piper95 12-03-95,2,4.133333333,3,2.798674443,2,1
18,piper95 12-03-95,2,4.086666667,3,3.412332384,2,1
15,piper95 12-03-95,2,3.756666667,3,3.311188781,2,1
12,piper95 12-03-95,2,3.583333333,3,2.856511516,2,1
14,piper95 12-03-95,2,3.733333333,3,2.961217674,4,1
19,piper95 12-03-95,2,3.62,3,3.191414248,4,1
31,piper95 12-03-95,2,4.14,3,2.928266485,4,1
10,piper95 12-03-95,2,3.473333333,3,2.660453777,2,1
19,piper95 12-03-95,2,4.166666667,3,3.550449627,4,1
20,piper95 12-03-95,2,4.446666667,3,3.236752334,2,1
14,piper95 12-03-95,2,4.63,3,3.299519904,4,1
25,piper95 12-03-95,2,3.56,3,2.376243818,2,1
21,piper95 12-03-95,2,3.51,3,2.438494372,2,1
20,piper95 12-03-95,2,3.89,3,3.021935037,3,1
14,piper95 12-03-95,2,3.946666667,3,2.72133924,3,1
29,piper95 12-03-95,2,3.526666667,3,3.107140945,3,1
24,piper95 12-03-95,2,3.973333333,3,2.974571525,3,1
16,piper95 12-03-95,2,4.103333333,3,2.712713239,2,1
29,piper95 12-03-95,2,3.783333333,3,2.606310716,3,1
22,piper95 12-03-95,2,3.316666667,3,3.302775253,4,1
17,piper95 12-03-95,2,4.723333333,3,3.448219436,3,1
19,piper95 12-03-95,2,3.823333333,3,3.248880801,2,1
17,piper95 12-03-95,2,3.583333333,3,3.524295819,4,1
25,piper95 12-03-95,2,4.533333333,3,3.601304463,2,1
24,piper95 12-03-95,2,3.526666667,3,3.231683789,3,1
17,piper95 12-03-95,2,3.853333333,3,3.25280769,2,1
19,piper95 12-03-95,2,4.303333333,3,3.36764775,2,1
21,piper95 12-03-95,2,4.303333333,3,3.817978493,3,1
25,piper95 12-03-95,2,3.983333333,3,2.787813506,2,1
22,piper95 12-03-95,2,3.793333333,3,3.25255042,4,1
19,piper95 12-03-95,2,4.593333333,3,3.16202051,3,1
19,piper95 12-03-95,2,3.686666667,3,3.221361825,4,1
23,piper95 12-03-95,2,4.52,3,3.761447297,3,1
22,piper95 12-03-95,2,3.816666667,3,2.805014897,2,1
22,piper95 12-03-95,2,4.29,3,3.048552417,3,1
24,piper95 12-03-95,2,4.34,3,3.077610114,3,1
16,piper95 12-03-95,2,3.98,3,3.245459376,3,1
26,piper95 12-03-95,2,3.703333333,3,2.792044576,3,1
20,piper95 12-03-95,2,3.823333333,3,3.203751992,3,1
22,piper95 12-03-95,2,3.433333333,3,2.6027506,1,1
14,SS03,2,3.61,3,2.854094866,2,1
6,SS03,2,3.53,3,2.801960665,2,1
7,SS03,2,3.436666667,3,2.46185569,3,1
12,SS03,2,3.723333333,3,3.059181332,3,1
6,SS03,2,3.556666667,3,2.474004475,3,1
9,SS03,2,3.403333333,3,2.660771807,4,1
17,SS03,2,3.366666667,3,2.190916169,3,1
11,SS03,2,3.393333333,3,2.717891055,3,1
15,SS03,2,3.466666667,3,2.314656007,1,1
6,SS03,2,3.743333333,3,2.634963784,3,1
8,SS03,2,3.493333333,3,2.403390362,3,1
14,SS03,2,3.86,3,3.70713086,2,1
15,SS03,2,3.746666667,3,2.395023623,2,1
11,SS03,2,3.553333333,3,2.975688865,3,1
7,SS03,2,3.243333333,3,2.772806813,2,1
8,SS03,2,3.3,3,2.709823003,4,1
11,SS03,2,3.566666667,3,2.733964856,4,1
9,SS03,2,3.14,3,2.341169089,3,1
14,SS03,2,3.176666667,3,2.542503398,3,1
13,SS03,2,3.386666667,3,2.713978459,3,1
14,SS03,2,2.746666667,3,2.071327349,3,1
15,SS03,2,3.586666667,3,3.414339944,4,1
39,SS05,2,2.656666667,3,2.396261051,3,1
21,SS05,2,2.92,3,2.286035929,3,1
28,SS05,2,2.77,3,1.89250637,1,1
27,SS05,2,3.056666667,3,2.138330859,3,1
22,SS05,2,2.746666667,3,2.022746524,1,1
29,SS05,2,2.916666667,3,2.298063091,3,1
34,SS05,2,2.773333333,3,2.027527292,3,1
30,SS05,2,2.823333333,3,2.268616253,3,1
36,SS05,2,3.133333333,3,2.701796981,3,1
22,SS05,2,3.1,3,2.238575569,3,1
27,SS05,2,3.276666667,3,2.807480737,3,1
25,SS05,2,3.026666667,3,2.108312589,1,1
32,SS05,2,2.813333333,3,2.118810802,1,1
25,SS05,2,3.426666667,3,2.950458579,3,1
23,SS05,2,3.343333333,3,2.490319961,3,1
21,SS05,2,2.793333333,3,2.281689568,3,1
26,SS05,2,2.8,3,2.06802205,3,1
30,SS05,2,3.283333333,3,2.382124655,3,1
36,SS05,2,3.133333333,3,1.804644495,1,1
31,SS05,2,2.916666667,3,2.08861782,3,1
26,SS05,2,2.943333333,3,2.216127625,3,1
28,SS05,2,2.976666667,3,2.063081278,3,1
27,SS05,2,2.853333333,3,2.407089855,3,1
25,SS05,2,2.883333333,3,2.193502479,1,1
32,SS05,2,2.966666667,3,2.404933274,3,1
25,SS05,2,3.196666667,3,2.376879278,3,1
23,SS05,2,2.806666667,3,2.062876821,3,1
27,SS05,2,2.686666667,3,2.028812954,3,1
30,SS05,2,2.883333333,3,2.078457058,3,1
25,SS05,2,3.036666667,3,2.615646034,3,1
39,SS05,2,3.006666667,3,2.627151518,3,1
31,SS05,2,3.21,3,2.420044416,3,1
31,SS05,2,3.053333333,3,2.370806644,3,1
32,SS05,2,2.946666667,3,2.225027225,1,1
34,SS05,2,2.563333333,3,2.17281408,3,1
23,SS05,2,2.85,3,1.977851051,1,1
27,SS05,2,3.326666667,3,1.940276825,3,1
32,SS05,2,2.83,3,2.707163376,3,1
16,SS05,2,2.82,3,2.284824343,3,1
30,SS05,2,2.813333333,3,2.033254198,3,1
23,SS05,2,3.156666667,3,2.255880902,1,1
32,SS05,2,3.133333333,3,2.379510191,3,1
27,SS05,2,2.316666667,3,2.163520114,1,1
33,SS05,2,2.763333333,3,2.106258247,1,1
28,SS05,2,2.823333333,3,2.040508483,1,1
24,SS05,2,3.133333333,3,2.045276941,3,1
38,SS05,2,2.78,3,2.262856715,3,1
37,SS05,2,3.456666667,3,2.265010044,3,1
26,SS05,2,2.503333333,3,1.990858074,1,1
33,SS05,2,2.476666667,3,1.646670286,1,1
22,SS05,2,3.013333333,3,2.521773574,3,1
33,SS05,2,3.043333333,3,2.619931914,3,1
25,SS06,2,2.08,3,3.301530235,3,1
24,SS06,2,2.623333333,3,3.738700498,3,1
15,SS06,2,2.723333333,3,3.534066319,3,1
17,SS06,2,2.023333333,3,3.516237012,3,1
16,SS06,2,3.06,3,3.625666844,3,1
15,SS06,2,2.65,3,3.327053074,3,1
17,SS06,2,2.326666667,3,3.510989681,3,1
13,SS06,2,2.403333333,3,3.354947366,3,1
23,SS07,2,3.096666667,3,1.857681339,1,1
20,SS07,2,2.433333333,3,1.751473118,1,1
16,SS07,2,3.1,3,2.040380218,1,1
22,SS07,2,3.08,3,2.367478054,3,1
2,SS07,2,3.196666667,3,2.444866304,3,1
18,SS07,2,2.806666667,3,2.117314825,1,1
16,SS07,2,3.183333333,3,2.102725061,1,1
17,SS07,2,3.223333333,3,2.302269499,1,1
12,SS07,2,2.82,3,2.303627318,3,1
20,SS07,2,3.166666667,3,2.060288294,1,1
17,SS07,2,2.72,3,2.411345236,3,1
22,SS07,2,3.336666667,3,2.130797182,1,1
16,SS07,2,2.936666667,3,2.80658514,3,1
20,SS07,2,3.093333333,3,2.607041997,3,1
17,SS07,2,2.67,3,2.0156605,1,1
21,SS07,2,2.74,3,2.144750549,3,1
30,SS07,2,2.853333333,3,2.066501969,3,1
20,SS07,2,2.85,3,2.390269388,3,1
17,SS07,2,2.9,3,2.735154513,3,1
18,SS07,2,2.833333333,3,2.25534478,3,1
24,SS07,2,2.83,3,1.943907251,1,1
19,SS07,2,2.9,3,2.301554975,3,1
13,SS07,2,3.07,3,2.638784542,3,1
14,SS07,2,2.333333333,3,1.870260133,1,1
14,SS07,2,2.746666667,3,2.426087723,3,1
23,SS07,2,2.843333333,3,2.312905769,1,1
17,SS07,2,2.85,3,2.112680075,1,1
25,SS07,2,2.716666667,3,2.06806614,1,1
25,SS07,2,2.833333333,3,1.975716602,1,1
23,SS07,2,3.036666667,3,2.02636467,1,1
18,SS07,2,2.85,3,2.425247063,1,1
20,SS07,2,3.003333333,3,2.762865284,3,1
16,SS09,2,2.1,3,2.985607502,3,1
8,SS09,2,3.1,3,3.265285029,3,1
11,SS09,2,3.17,3,2.936773158,3,1
10,SS09,2,2.9,3,2.823537826,3,1
14,SS09,2,2.936666667,3,2.7803488,3,1
17,SS09,2,3.693333333,3,2.999325724,3,1
19,SS09,2,2.92,3,2.696924892,3,1
13,SS09,2,2.78,3,2.744669804,3,1
7,SS09,2,2.86,3,3.063932037,3,1
7,SS09,2,3.103333333,3,2.932500779,3,1
15,SS09,2,2.56,3,2.855959532,3,1
2,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,2.763333333,3,2.830839145,3,1
30,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.19,3,3.225349897,5,1
32,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.5,3,3.484510113,4,1
3,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.78,3,2.679748176,3,1
4,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.086666667,3,2.738687624,3,1
37,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.36,3,2.990294701,3,1
4,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.453333333,3,3.31794716,5,1
4,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.456666667,3,3.306649906,5,1
25,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.376666667,3,3.060019355,5,1
26,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.373333333,3,3.119236625,3,1
35,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.6,3,2.895691619,3,1
6,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.436666667,3,3.225658336,3,1
3,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,4.023333333,3,3.425217835,5,1
5,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.333333333,3,3.148724025,3,1
33,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.03,3,3.122163892,5,1
5,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.146666667,3,2.902592641,4,1
23,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.373333333,3,3.240450459,4,1
25,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.593333333,3,3.331369197,5,1
25,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.61,3,3.446412014,5,1
31,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.25,3,3.202207078,5,1
6,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.703333333,3,3.247134324,1,1
3,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.33,3,2.877478973,3,1
33,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.316666667,3,3.332220647,3,1
34,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.71,3,3.345176464,3,1
3,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.473333333,3,3.255146753,3,1
37,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.656666667,3,3.28630371,5,1
28,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.7,3,3.497995628,5,1
28,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.553333333,3,3.511268287,5,1
26,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.2,3,3.011880508,3,1
33,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.473333333,3,2.818949977,3,1
5,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.293333333,3,3.106559195,5,1
32,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.196666667,3,3.245743709,5,1
30,you-adulterous-people-steve-shepherd-sermon-on-adultery-165397.asp,2,3.676666667,3,3.220531828,3,1
4,SS01,1,2.793333333,2,1.841087483,2,1
16,SS01,1,2.596666667,2,1.76868586,2,1
20,SS01,1,2.483333333,2,1.937623602,2,1
24,SS01,1,2.93,2,1.593286736,2,1
3,SS01,1,2.983333333,2,2.168602051,2,1
0,SS01,1,2.853333333,2,1.751205508,2,1
2,SS01,1,3.146666667,2,2.044769366,2,1
23,SS02,1,3.4,2,2.437652877,2,1
15,SS02,1,3.24,2,2.497197887,3,1
14,SS02,1,3.846666667,2,2.720240725,2,1
28,SS02,1,3.1,2,2.50547631,2,1
18,SS02,1,3.37,2,2.750245426,2,1
6,SS02,1,3.693333333,2,2.461549007,3,1
34,SS02,1,3.576666667,2,2.527690352,2,1
10,SS02,1,3.27,2,3.016493452,3,1
6,SS02,1,3.51,2,3.149452738,2,1
9,SS02,1,3.116666667,2,2.614001721,2,1
27,SS02,1,3.293333333,2,2.675613955,2,1
33,SS02,1,3.583333333,2,2.543348252,2,1
14,SS08,1,2.086666667,2,1.79117675,2,1
16,SS08,1,2.283333333,2,2.20155661,1,1
14,SS08,1,2.18,2,2.012418909,2,1
12,SS08,1,2.51,2,2.608241462,3,1
14,SS08,1,2.346666667,2,2.653108639,2,1
9,SS08,1,2.29,2,2.397625773,2,1
10,SS08,1,2.38,2,1.908087368,2,1
14,SS08,1,2.39,2,2.346670417,2,1
10,SS08,1,2.01,2,2.171243135,1,1
11,SS08,1,1.83,2,1.874121638,1,1
13,SS08,1,2.326666667,2,2.143983318,1,1
8,SS08,1,2.046666667,2,2.165150362,2,1
13,SS08,1,2.423333333,2,1.771105496,1,1
5,SS08,1,2.62,2,1.98569864,1,1
14,SS08,1,2.106666667,2,1.546074778,2,1
11,SS08,1,2.263333333,2,2.038552284,1,1
12,SS08,1,2.31,2,2.224278185,2,1
11,SS08,1,2.436666667,2,2.350817012,1,1
9,SS08,1,2.153333333,2,2.262138766,2,1
5,SS08,1,2.596666667,2,2.702156528,2,1
12,SS08,1,2.666666667,2,2.151006148,2,1
15,SS08,1,2.16,2,1.874683891,2,1
13,SS08,1,2.083333333,2,2.279924362,1,1
12,SS08,1,2.666666667,2,2.336014657,2,1
7,SS08,1,2.423333333,2,2.212616023,2,1
16,SS08,1,2.213333333,2,1.97083656,1,1
14,SS08,1,2.106666667,2,2.198275888,1,1
9,SS08,1,2.05,2,1.911024622,3,1
10,SS08,1,2.236666667,2,1.703343924,2,1
15,SS08,1,1.92,2,2.007003932,2,1
27,SS10,1,2.363333333,2,1.551834255,1,1
30,SS10,1,2.723333333,2,1.948656522,3,1
27,SS10,1,2.803333333,2,1.559254812,1,1
30,SS10,1,2.603333333,2,2.074885274,3,1
21,SS10,1,2.46,2,1.132358369,1,1
15,SS12,1,2.01,2,1.567914465,1,1
13,SS12,1,2.53,2,1.118073792,1,1
17,SS12,1,2.18,2,1.546029094,1,1
18,SS12,1,1.853333333,2,1.154719025,1,1
13,SS12,1,2.34,2,1.769447345,2,1
10,SS12,1,2.013333333,2,0.995971934,1,1
7,SS12,1,2.08,2,0.986437634,1,1
11,SS12,1,2.093333333,2,1.554644433,1,1
16,SS12,1,2.096666667,2,1.303713619,2,1
11,SS12,1,2.013333333,2,1.136677972,1,1
9,SS12,1,1.963333333,2,1.150703881,1,1
10,SS12,1,1.813333333,2,1.222116928,1,1
12,SS12,1,1.773333333,2,1.262717248,1,1
16,SS12,1,2.19,2,1.210254941,1,1
18,SS12,1,2.383333333,2,1.341762413,2,1
10,SS12,1,2.026666667,2,1.11657424,1,1
20,SS12,1,2.116666667,2,1.075355337,1,1
13,SS12,1,2.506666667,2,1.368764764,1,1
11,SS12,1,2,2,1.036752884,1,1
23,SS12,1,1.976666667,2,1.305152254,1,1
16,SS12,1,2.076666667,2,1.355318223,2,1
10,SS12,1,2.013333333,2,1.011722996,1,1
11,SS13,1,2.24,2,2.516215095,2,1
15,SS13,1,2.54,2,2.565353417,3,1
12,SS13,1,2.426666667,2,3.028394693,5,1
10,SS13,1,2.64,2,2.891412067,5,1
18,SS13,1,2.18,2,2.347920236,2,1
23,"2003-01-05 A Simple Faith, Rev. Mark Belletini.htm",5,4.066666667,5,4.539971191,3,0
29,"2003-01-05 A Simple Faith, Rev. Mark Belletini.htm",5,3.53,5,3.936707337,3,0
26,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4,5,4.916517682,5,0
30,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.3,5,5.5088267,5,0
38,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.746666667,5,4.604248687,5,0
31,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.503333333,5,4.11362173,5,0
31,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.003333333,5,4.008814467,5,0
37,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.333333333,5,4.610829811,5,0
33,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,2.846666667,5,3.694048132,3,0
26,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.846666667,5,5.107710215,5,0
25,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.493333333,5,4.37469973,5,0
30,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.39,5,4.623139501,5,0
40,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.84,5,4.362858353,3,0
38,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.203333333,5,4.470253566,5,0
34,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.41,5,5.083313472,5,0
38,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.826666667,5,4.617423763,3,0
33,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.63,5,4.330944112,5,0
30,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,4.55,5,4.609696581,5,0
33,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.216666667,5,5.090988241,5,0
36,"2005-07-10 Promoting Acceptance and Spiritual Growth, James Bailey.PDF",5,3.886666667,5,4.909542249,5,0
14,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.16,5,4.298955487,5,0
18,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.353333333,5,4.585529876,5,0
22,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.766666667,5,5.104498241,5,0
11,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.736666667,5,4.120189795,5,0
19,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.67,5,4.153332066,5,0
15,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.976666667,5,4.749272486,5,0
21,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.25,5,4.728661543,5,0
8,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.843333333,5,3.538121168,3,0
15,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.59,5,4.336194932,5,0
17,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.46,5,4.83414967,5,0
7,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.08,5,4.597481811,5,0
19,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.426666667,5,4.410735595,5,0
15,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.243333333,5,4.539101555,5,0
11,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.103333333,5,4.59226001,5,0
14,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.7,5,4.613464053,5,0
20,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.83,5,4.449940744,5,0
18,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.096666667,5,4.659618282,5,0
17,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.663333333,5,4.03641043,5,0
16,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.666666667,5,4.554682796,5,0
17,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.16,5,4.226225592,3,0
13,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.713333333,5,4.532933548,5,0
16,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.223333333,5,4.587923747,5,0
14,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.856666667,5,4.39383014,5,0
14,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.813333333,5,4.464091842,5,0
18,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.856666667,5,4.55290347,5,0
20,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.486666667,5,3.678781634,5,0
13,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.54,5,4.15455445,5,0
10,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.9,5,4.292786128,5,0
19,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.7,5,4.8138469,5,0
13,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.766666667,5,4.147495321,3,0
21,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.996666667,5,4.689341621,5,0
19,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.16,5,3.992232645,5,0
20,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,4.463333333,5,4.539543017,5,0
12,"2014-03-16 Guns Directness Controlling Sensitivity, Rev. Mark Belletini.pdf",5,3.776666667,5,4.542226504,5,0
22,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.073333333,5,4.434272233,5,0
21,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.283333333,5,4.453808842,5,0
24,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.226666667,5,4.043795084,5,0
17,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.463333333,5,4.539081934,5,0
17,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.403333333,5,4.86816674,5,0
20,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,3.88,5,4.261903362,5,0
30,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.37,5,4.783336706,5,0
18,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,4.203333333,5,4.598155571,5,0
17,"2014-12-07 Is Hope Simply Wishful Thinking, Rev. Mark Belletini",5,3.466666667,5,4.140737605,5,0
